Rating,App,Category,Reviews,Installs,Type,Price,Content Rating,Current Ver,Android Ver,SizeInMB,Genre1,Genre2,DateLastUpdated
4.3,Be the Manager 2018 - Football Strategy,Sports,7557,100000,Free,0,Everyone,2.2.1,4.2,7.4,Sports,,12/03/2018
4.3,Be you GO Launcher Theme,Personalization,1580,100000,Free,0,Everyone,v1.0,2.3,3.6,Personalization,,12/11/2014
4.3,Beautiful Design Birthday Cake,Lifestyle,665,500000,Free,0,Everyone,2,2.3,3,Lifestyle,,04/08/2018
4.3,Beauty Idol: Fashion Queen,Game,128367,1000000,Free,0,Everyone,2.1.0,4.0.3,54,Arcade,,27/10/2017
4.3,Beauty Makeup â€“ Photo Makeover,Photography,21730,1000000,Free,0,Everyone,1.6.0,4,19,Photography,,23/05/2018
4.3,Beck & Bo: Toddler First Words,Family,41,1000,Paid,2.99,Everyone,2.4.2,4.0.3,7.9,Education,Pretend Play,31/05/2018
4.3,BEST CAR SOUNDS,Auto and vehicles,348,100000,Free,0,Everyone,1.0.3,2.3,38,Auto & Vehicles,,29/07/2018
4.3,BP Tracker,Health and fitness,12,1000,Free,0,Everyone,1.0.0,5,0.6,Health & Fitness,,20/02/2016
4.3,Candy Crush Jelly Saga,Game,1300490,50000000,Free,0,Everyone,2.1.10,4,78,Puzzle,,20/07/2018
4.3,Candy Crush Jelly Saga,Game,1300619,50000000,Free,0,Everyone,2.1.10,4,78,Puzzle,,20/07/2018
4.3,Car Race by Fun Games For Free,Game,54221,1000000,Free,0,Everyone,1.2,2.3,47,Racing,,15/06/2013
4.3,BV Smart,Business,28,1000,Free,0,Everyone,1.1,4,3.4,Business,,01/05/2015
4.3,bX Hot Articles by Ex Libris,Family,42,5000,Free,0,Everyone,2,2.2,0.54,Education,,09/05/2017
4.3,BX Memo,Family,131,5000,Free,0,Everyone,3.3.1,2.2,2,Education,,17/11/2016
4.3,BZ StrauÃŸenfÃ¼hrer,Travel and local,291,10000,Free,0,Everyone,1.2.3,4,14,Travel & Local,,17/03/2016
4.3,BZ-Smart,News and magazines,828,10000,Free,0,Everyone,1.98,2.3.3,8.2,News & Magazines,,10/10/2017
4.3,C Programming,Education,22251,1000000,Free,0,Everyone,3,2.3,1.8,Education,,28/06/2015
4.3,C Programming,Family,22248,1000000,Free,0,Everyone,3,2.3,1.8,Education,,28/06/2015
4.3,C++ Programming,Education,11904,1000000,Free,0,Everyone,2,2.3,1.8,Education,,22/08/2015
4.3,Cake Shop - Kids Cooking,Family,30668,5000000,Free,0,Everyone,2.1.3181,4.0.3,33,Casual,Pretend Play,16/07/2018
4.3,Call Free â€“ Free Call,Communication,30209,5000000,Free,0,Everyone,1.3.4,4.1,15,Communication,,28/07/2018
4.3,Camera360: Selfie Photo Editor with Funny Sticker,Photography,4865093,100000000,Free,0,Everyone,9.3.1,4.0.3,51,Photography,,06/08/2018
4.3,Camera360: Selfie Photo Editor with Funny Sticker,Photography,4865107,100000000,Free,0,Everyone,9.3.1,4.0.3,51,Photography,,06/08/2018
4.3,Camera360: Selfie Photo Editor with Funny Sticker,Photography,4865132,100000000,Free,0,Everyone,9.3.1,4.0.3,51,Photography,,06/08/2018
4.3,Browser 4G,Communication,192948,10000000,Free,0,Everyone,24.6.6,4.0.3,6.6,Communication,,19/06/2018
4.3,BS Battery+,Tools,269,50000,Free,0,Everyone,4.0.1,2,0.63,Tools,,18/08/2012
4.3,BSPlayer ARMv7 VFP CPU support,Video players,9966,1000000,Free,0,Everyone,1.23,2.1,5.5,Video Players & Editors,,31/03/2017
4.3,Burrito Bash â€“ We Bare Bears,Family,10776,1000000,Free,0,Everyone,3.4,4.1,21,Arcade,Action & Adventure,26/10/2017
4.3,Bus Driver 3D: Hill Station,Family,31705,5000000,Free,0,Everyone,1.7,4.1,49,Simulation,,06/11/2017
4.3,Blood Pressure Monitor,Medical,17,10000,Free,0,Everyone,1.0.1,4.4,6,Medical,,25/02/2017
4.3,Blurfoto : Auto blur photo background & DSLR focus,Photography,2215,500000,Free,0,Everyone,1.12,4.3,12,Photography,,27/07/2018
4.3,BN Pro RobotoXL HD Text,Libraries and demo,15,1000,Free,0,Everyone,2.3.2,1.6,0.45,Libraries & Demo,,05/02/2017
4.3,Bo's Dinnertime Story,Family,6,1000,Paid,2.49,Everyone,1.5,4.0.3,33,Education,Pretend Play,25/12/2017
4.3,Bike 3D Configurator,Sports,34062,1000000,Free,0,Everyone,1.6.7,4.4,85,Sports,,03/04/2018
4.3,Bike Unchained,Sports,83545,5000000,Free,0,Everyone,1.193,4,23,Sports,,31/07/2018
4.3,Binaural Beats Meditation,Libraries and demo,411,50000,Free,0,Everyone,5,4.0.3,95,Libraries & Demo,,08/06/2018
4.3,Bird - Enjoy The Ride,Travel and local,2649,500000,Free,0,Everyone,4.1.1,4.4,25,Travel & Local,,03/08/2018
4.3,Birthdays & Other Events,Events,456,50000,Free,0,Everyone,1.75,2.3.3,2.8,Events,,21/06/2018
4.3,Bixby Button Remapper - bxActions,Tools,13064,1000000,Free,0,Everyone,4.72,7,4.6,Tools,,23/05/2018
4.3,BK Photography,Photography,20,1000,Free,0,Everyone,0.1,2.3,4.8,Photography,,06/01/2017
4.3,BL IP-Camera,Tools,15,100,Paid,3.99,Everyone,1.3.140606,2.3,1.2,Tools,,05/06/2014
4.3,BL Mobile Banking,Finance,23,1000,Free,0,Everyone,2.6.0,5,93,Finance,,01/08/2018
4.3,BL PowerPoint Remote,Tools,33,500,Paid,3.99,Everyone,2.6.150226,2.3,1,Tools,,25/02/2015
4.3,Daum Mail - Next Mail,Communication,41420,5000000,Free,0,Everyone,3.2.0,4,19,Communication,,21/06/2018
4.3,DB Sound Meter: Measure Noise Level- Decibel Meter,Tools,824,10000,Free,0,Everyone,1.0.1,4.1,2.8,Tools,,13/12/2017
4.3,dB: Sound Meter Pro,Tools,31,5000,Free,0,Everyone,1,4.0.3,0.22,Tools,,12/12/2016
4.3,DC Super Hero Girlsâ„¢,Family,43060,5000000,Free,0,Everyone,2.8.0,4,95,Action,Action & Adventure,29/06/2018
4.3,DC Super Hero Girlsâ„¢,Family,43090,5000000,Free,0,Everyone,2.8.0,4,95,Action,Action & Adventure,29/06/2018
4.3,DC Super Hero Girlsâ„¢,Game,43055,5000000,Free,0,Everyone,2.8.0,4,95,Action,Action & Adventure,29/06/2018
4.3,DC Universe Quiz,Game,11,500,Free,0,Everyone,3.2.7z,4.0.3,23,Trivia,,22/05/2018
4.3,Current debit card and app made for teens,Finance,685,50000,Free,0,Everyone,3.0.22,4.4,21,Finance,,03/08/2018
4.3,CV Formats 2018,Family,374,100000,Free,0,Everyone,1,4.0.3,26,Education,,09/10/2017
4.3,CV Samples 2018,Business,34,10000,Free,0,Everyone,1,4.0.3,26,Business,,10/10/2017
4.3,CX-17WIFI,Family,49,10000,Free,0,Everyone,2.3,4.3,6.6,Entertainment,,21/03/2018
4.3,CYANOGEN GO Launcher EX Theme,Personalization,60298,5000000,Free,0,Everyone,1.38,1.6,13,Personalization,,08/01/2015
4.3,"CYANOGEN. Rent, buy an apartment, a room, a cottage 3+",House and home,37711,1000000,Free,0,Everyone,2.51.0,4.4,40,House & Home,,31/07/2018
4.3,Czech Public Transport IDOS,Maps and navigation,26014,1000000,Free,0,Everyone,2.4.1,4.0.3,7.7,Maps & Navigation,,06/11/2017
4.3,D.L. Evans Bank Mobile Banking,Finance,85,10000,Free,0,Everyone,18.1.79,5,30,Finance,,02/05/2018
4.3,Daily K-Talk,Family,264,10000,Free,0,Everyone,v8[1.0.10],2.3,60,Education,,31/07/2018
4.3,Dezeen Magazine RSS Reader,News and magazines,350,10000,Free,0,Everyone,3.000.1,4.2,14,News & Magazines,,22/07/2018
4.3,DF Night Selfies,Photography,194,10000,Free,0,Everyone,1.6.0,4,1.5,Photography,,15/02/2018
4.3,DF@realtime,Business,24,1000,Free,0,Everyone,6.0.8.2.GM,3.2,8,Business,,26/10/2017
4.3,DG Mobile,Game,59,1000,Free,0,Everyone,0.1.10.0,2.3,1.4,Board,,08/04/2017
4.3,Diamond Zipper Lock Screen,Personalization,71688,10000000,Free,0,Everyone,3.5,4.1,12,Personalization,,11/06/2018
4.3,Diary with lock password,Lifestyle,179139,5000000,Free,0,Everyone,3.5.3,4.0.3,9.7,Lifestyle,,01/11/2017
4.3,Dinosaur War,Family,157997,10000000,Free,0,Everyone,1.4.4,2.3.3,27,Simulation,,04/08/2016
4.3,Disney Magic Kingdoms: Build Your Own Magical Park,Family,472584,10000000,Free,0,Everyone,3.2.0h,4.0.3,91,Simulation,Action & Adventure,02/08/2018
4.3,Ditto CP Calculator GO,Tools,34,1000,Free,0,Everyone,1.9,4.0.3,12,Tools,,25/02/2018
4.3,DJMAX TECHNIKA Q - Music Game,Game,21107,100000,Free,0,Everyone,1.2.1,4.0.3,95,Music,,30/07/2018
4.3,DMC ER Now,Medical,6,1000,Free,0,Everyone,1.4,2.3,5.3,Medical,,16/03/2017
4.3,DNS Changer - BEST (Gprs/Edge/3G/H/H+/4G),Tools,123,5000,Free,0,Everyone,1.2,4,1.9,Tools,,30/09/2017
4.3,Do it (Tomorrow),Productivity,26452,1000000,Free,0,Everyone,2.3.5,2.1,4,Productivity,,03/11/2014
4.3,Do Not Disturb,Productivity,6120,100000,Free,0,Everyone,2.10.1,6,1.9,Productivity,,22/11/2017
4.3,Dog Licks Screen Wallpaper,Personalization,63624,5000000,Free,0,Everyone,11,4.0.3,10,Personalization,,20/11/2017
4.3,Door Lock Screen,Personalization,5413,1000000,Free,0,Everyone,3.3.a,4,3.9,Personalization,,28/07/2018
4.3,Download Instant DP (Full HD),Tools,1283,100000,Free,0,Everyone,4.1.0,4.1,4.4,Tools,,04/08/2018
4.3,DP & Status,Family,1922,500000,Free,0,Everyone,1.13,4.1,4.7,Entertainment,,09/01/2018
4.3,CD COMET,Maps and navigation,12,100,Free,0,Everyone,4,4.1,2.6,Maps & Navigation,,04/08/2018
4.3,CF cal,Tools,123,10000,Free,0,Everyone,1.0.6,4,2.9,Tools,,09/02/2016
4.3,CF GeneE,Medical,16,1000,Free,0,Everyone,5.0.0,4,40,Medical,,31/05/2018
4.3,CG Creative Sets: 2D/3D Artist,News and magazines,117,10000,Free,0,Everyone,3.1,4.0.3,5,News & Magazines,,22/06/2016
4.3,CG Daily News,News and magazines,65,10000,Free,0,Everyone,8.2,4.0.3,3.5,News & Magazines,,29/04/2018
4.3,Carros Rebaixados BR,Game,20691,1000000,Free,0,Everyone,5.7.1,4.4,89,Racing,,31/07/2018
4.3,Casino AZ/Talking Stick Resort,Travel and local,201,10000,Free,0,Everyone,7.9.2.6,4.4,45,Travel & Local,,16/07/2018
4.3,CS Browser Beta,Communication,125,5000,Free,0,Everyone,60.0.3112.3046279,4.1,53,Communication,,16/10/2017
4.3,CS Interview FAQs,Family,99,10000,Free,0,Everyone,1.13,2.2,1.1,Education,,11/02/2013
4.3,CP Plus Showcase,Business,236,50000,Free,0,Everyone,1.0.4,4,7,Business,,09/03/2018
4.3,CQ Hotels,Travel and local,15,10000,Free,0,Everyone,5.4.13,4.4,14,Travel & Local,,06/07/2018
4.3,CR Calculator,Tools,297,50000,Free,0,Everyone,2.2,4,2.8,Tools,,27/01/2018
4.3,"CR Fans: Mazos, Clanes y Grupos",Family,219,5000,Free,0,Everyone,1.0.7,2.3,4.3,Entertainment,,21/12/2017
4.3,Credit Sesame,Finance,25166,1000000,Free,0,Everyone,3.1.16,4.1,11,Finance,,25/07/2018
4.3,Cheating Tom 3 - Genius School,Game,90415,10000000,Free,0,Everyone,1.0.20,4.1,84,Arcade,,24/07/2018
4.3,Chegg Study - Homework Help,Education,14700,1000000,Free,0,Everyone,5.7.0,4.4,21,Education,,30/07/2018
4.3,Chess Free,Family,23772,5000000,Free,0,Everyone,1.15.3028.0,2.3,17,Board,Brain Games,02/08/2017
4.3,Chest Tracker for Clash Royale,Tools,77717,5000000,Free,0,Everyone,1.2.0,4.1,14,Tools,,29/12/2016
4.3,chicken song,Libraries and demo,434,100000,Free,0,Everyone,6.0.0,2.3,16,Libraries & Demo,,06/06/2018
4.3,Chick-fil-A,Food and drink,27931,5000000,Free,0,Everyone,6.0.1,5,17,Food & Drink,,03/08/2018
4.3,Chick-fil-A,Food and drink,28008,5000000,Free,0,Everyone,6.0.1,5,17,Food & Drink,,03/08/2018
4.3,Chick-fil-A,Food and drink,28009,5000000,Free,0,Everyone,6.0.1,5,17,Food & Drink,,03/08/2018
4.3,Chime - Mobile Banking,Finance,5928,500000,Free,0,Everyone,5.1.1,5,22,Finance,,22/07/2018
4.3,chomp SMS,Communication,335646,10000000,Free,0,Everyone,7.21,2.3,8.3,Communication,,26/07/2018
4.3,CI MOBI,Family,108,5000,Free,0,Everyone,1.2.1,4,42,Education,,07/10/2017
4.3,CityMaps2Go Plan Trips Travel Guide Offline Maps,Travel and local,64713,1000000,Free,0,Everyone,10.9.8 (Play),5,58,Travel & Local,,09/06/2018
4.3,CJ - BR MEMES,Comics,109,10000,Free,0,Everyone,1,4.0.3,3.5,Comics,,18/01/2018
4.3,CJ: Strike Back,Game,29330,1000000,Free,0,Everyone,1.0.9,2.0.1,6.9,Action,,17/08/2012
4.3,CK FFXIV Companion,Family,1364,100000,Free,0,Everyone,4.3.5,2.3,5.2,Entertainment,,12/07/2018
4.3,Clash of Axe: Flippy Lumberjack Action X,Game,6,1000,Free,0,Everyone,1.2,4,61,Action,,14/09/2017
4.3,Clash Soundboard For CR & COC,Family,13,500,Free,0,Everyone,1.1,4.0.3,26,Entertainment,,03/01/2018
4.3,"cm, mm to inch, feet converter tool",Productivity,176,100000,Free,0,Everyone,1.1,2.3.3,2.3,Productivity,,27/09/2016
4.3,Colorful Glitter Neon Butterfly Keyboard Theme,Personalization,2056,500000,Free,0,Everyone,6.7.24.2018,4.0.3,9.8,Personalization,,25/07/2018
4.3,Commonwealth CU Go Mobile,Finance,231,10000,Free,0,Everyone,4.4.47,4.0.3,18,Finance,,15/09/2017
4.3,Compass,Maps and navigation,286454,10000000,Free,0,Everyone,2.1.2,2.3,3.7,Maps & Navigation,,09/08/2016
4.3,CompTIA A+ Pocket Prep,Family,1311,10000,Free,0,Everyone,4.5.2,4.4,14,Education,,11/07/2018
4.3,Control Center iOS 11 - Phone X notifications,Tools,514,50000,Free,0,Everyone,1.8,4.4,8.4,Tools,,12/02/2018
4.3,Convert Coordinates DM to DMS,Maps and navigation,15,5000,Free,0,Everyone,1.6,2.2,0.16,Maps & Navigation,,03/02/2013
4.3,COOKING MAMA Let's Cook!,Family,528745,10000000,Free,0,Everyone,1.38.0,4.1,59,Educational,Pretend Play,26/07/2018
4.3,COOKING MAMA Let's Cook!,Family,528917,10000000,Free,0,Everyone,1.38.0,4.1,59,Educational,Pretend Play,26/07/2018
4.3,Authy 2-Factor Authentication,Tools,15070,1000000,Free,0,Everyone,23.2.7,4.0.3,6.3,Tools,,30/07/2018
4.3,Automatic Call Recorder,Tools,1648515,100000000,Free,0,Everyone,5.42.1,2.3,7.1,Tools,,02/08/2018
4.3,AV Phonetics,Family,259,10000,Free,0,Everyone,1.3.2,4,49,Education,,22/02/2017
4.3,Avast Wi-Fi Finder,Productivity,37277,1000000,Free,0,Everyone,2.3.1,4.0.3,13,Productivity,,26/02/2018
4.3,AW Screen Recorder No Root,Video players,1659,100000,Free,0,Everyone,1.1,5,3.7,Video Players & Editors,,06/07/2017
4.3,Axe Clicker,Family,10446,500000,Free,0,Everyone,1.0.142,4.0.3,64,Casual,,13/07/2018
4.3,Ay Hasnain k Nana Milad Naat,Books and reference,72,10000,Free,0,Everyone,1,2.3,1.9,Books & Reference,,21/12/2015
4.3,"AY Recorder - Screen Recorder, Live, Video Editor",Tools,12,500,Free,0,Everyone,2.2,5,3.8,Tools,,15/05/2017
4.3,A-Z Punjabi Songs & Music Videos 2018,Family,367,100000,Free,0,Everyone,1.0.19,4.1,5.1,Entertainment,,17/05/2018
4.3,B-52 Spirits of Glory Deluxe,Game,12,100,Paid,0.99,Everyone,1.5.9,2.3,29,Arcade,,02/09/2017
4.3,Babbel â€“ Learn Languages,Education,266935,10000000,Free,0,Everyone,20.7.2,4.4,21,Education,,30/07/2018
4.3,Babbel â€“ Learn Languages,Education,266948,10000000,Free,0,Everyone,20.7.2,4.4,21,Education,,30/07/2018
4.3,Babbel â€“ Learn Languages,Family,267787,10000000,Free,0,Everyone,20.7.2,4.4,21,Education,,30/07/2018
4.3,Air Traffic,Maps and navigation,14110,1000000,Free,0,Everyone,4.3,5,6.8,Maps & Navigation,,24/07/2018
4.3,Airway Ex - Intubate. Anesthetize. Train.,Medical,123,10000,Free,0,Everyone,0.6.88,5,86,Medical,,01/06/2018
4.3,AK Interactive,Family,734,10000,Free,0,Everyone,2.5,4,13,Entertainment,,12/07/2018
4.3,AE Solitaire,Game,1776,50000,Free,0,Everyone,2.3.4,4.0.3,26,Card,,04/01/2018
4.3,AE Sudoku,Family,2171,100000,Free,0,Everyone,1.1.0,2.2,12,Puzzle,,29/07/2015
4.3,Afterlight,Photography,50893,1000000,Free,0,Everyone,1.0.6,4.0.3,35,Photography,,20/11/2014
4.3,Ambulance Rescue Simulator 17,Family,6669,1000000,Free,0,Everyone,1.0.8,2.3,31,Simulation,,01/03/2018
4.3,AMC Theatres,Entertainment,44550,1000000,Free,0,Everyone,6.18.3,5,72,Entertainment,,18/07/2018
4.3,Amex Mobile,Finance,24729,1000000,Free,0,Everyone,6.7.0,5,32,Finance,,03/08/2018
4.3,Analog Clock AW-7,Tools,2158,100000,Free,0,Everyone,2,4.3,3,Tools,,07/03/2018
4.3,AndStream - Streaming Download,Video players,38607,1000000,Free,0,Everyone,3.1.8,2.3,2.9,Video Players & Editors,,19/03/2017
4.3,Angry Birds Star Wars,Game,1218055,100000000,Free,0,Everyone,1.5.12,4.1,45,Arcade,,25/05/2018
4.3,AntennaPict Î²,Communication,15439,1000000,Free,0,Everyone,2.0.0,2.3,2.2,Communication,,07/11/2016
4.3,Apartments.com Rental Search,House and home,22584,1000000,Free,0,Everyone,4.7.13,4.4,16,House & Home,,16/07/2018
4.3,APE Weather ( Live Forecast),Weather,20008,5000000,Free,0,Everyone,7.1.34.28,5,9.1,Weather,,03/07/2018
4.3,App for Craigslist Pro - Buy & Sell Postings,Lifestyle,707,100000,Free,0,Everyone,App copyright,4.1,5,Lifestyle,,09/05/2018
4.3,Arizona Mobile,Family,285,10000,Free,0,Everyone,4.7,4.1,6.2,Education,,07/11/2017
4.3,"ARuler - AR Ruler app, Measure tools",Tools,1602,100000,Free,0,Everyone,1.1.7,7,5,Tools,,03/08/2018
4.3,Asana: organize team projects,Business,20815,1000000,Free,0,Everyone,6.4.4,5,10,Business,,26/07/2018
4.2,XXX DISTILLERY,Business,509,100000,Free,0,Everyone,1.1.0,4,3.2,Business,,02/08/2017
4.2,ZALORA Fashion Shopping,Shopping,142512,10000000,Free,0,Everyone,6.2.0,4.1,15,Shopping,,25/07/2018
4.2,Zenefits,Business,296,50000,Free,0,Everyone,3.2.1,4.1,14,Business,,15/06/2018
4.2,ZOOKEEPER DX TouchEdition,Family,3195,100000,Paid,0.99,Everyone,1.2.7,2.1,4.6,Puzzle,,26/11/2015
4.3,2048(AI),Family,20,1000,Free,0,Everyone,0.33,2.3,3.5,Casual,,03/06/2015
4.3,20WPM Amateur ham radio Koch CW Morse code trainer,Communication,12,100,Paid,1.49,Everyone,3.0.4,2.1,3.7,Communication,,22/05/2018
4.2,X-Plane to GPS,Tools,161,5000,Paid,0.99,Everyone,1.62,4.4,1.2,Tools,,04/03/2018
4.2,Xtreme Racing 2018 - Jeep & 4x4 off road simulator,Family,2178,500000,Free,0,Everyone,1.0.8,4.1,99,Racing,Action & Adventure,23/08/2017
4.2,Wondershare PowerCam,Photography,329160,10000000,Free,0,Everyone,3.1.8.180529,2.3,27,Photography,,29/05/2018
4.2,Word Search multilingual,Game,32849,1000000,Free,0,Everyone,2.2.13,2.3,1.5,Word,,30/09/2015
4.2,Walmart MoneyCard,Finance,6148,1000000,Free,0,Everyone,1.14.1,4.1,10,Finance,,01/06/2018
4.2,Watch AW-7,Tools,249,50000,Free,0,Everyone,2,4.3,3,Tools,,17/03/2018
4.3,"2Do - Reminders, To-do List & Notes",Productivity,4649,100000,Free,0,Everyone,2.8.12,5,30,Productivity,,19/06/2018
4.3,3D DJ â€“ DJ Mixer 2018,Family,6333,1000000,Free,0,Everyone,1.1.12,5,30,Entertainment,,25/05/2018
4.3,3D DJ â€“ Music Mixer with Virtual DJ,Family,796,100000,Free,0,Everyone,6.6.8,5,28,Entertainment,,03/07/2018
4.3,3G DZ Configuration,Communication,488,50000,Free,0,Everyone,6.2.3,3,2.5,Communication,,19/11/2015
4.3,4 in a row,Game,47698,5000000,Free,0,Everyone,1.0.21,1.5,4.1,Board,,12/04/2016
4.3,591 Housing Trading - Hong Kong,House and home,3522,100000,Free,0,Everyone,3.10.8,4,15,House & Home,,02/08/2018
4.3,à¦¬à¦¾à¦‚à¦²à¦¾ à¦Ÿà¦¿à¦­à¦¿ à¦ªà§à¦°à§‹ BD Bangla TV,Family,193,10000,Free,0,Everyone,1.3,4,14,Entertainment,,29/04/2017
4.3,Aab e Hayat Full Novel,Books and reference,1476,100000,Free,0,Everyone,1,3,41,Books & Reference,,21/02/2017
4.3,AB Blast Match 3,Family,111,10000,Free,0,Everyone,1.13,4.1,48,Puzzle,,19/06/2018
4.3,AB Crush Match 3,Family,96,10000,Free,0,Everyone,1.1,2.3,54,Casual,,23/02/2017
4.3,AB Repeat Player,Video players,1628,100000,Free,0,Everyone,4.1.1,4.4,18,Video Players & Editors,,06/03/2018
4.3,ABCmouse.com,Family,50887,5000000,Free,0,Everyone,7.2.0,4.4,91,Education,Education,03/07/2018
4.3,Adobe Fill & Sign: Easy PDF Form Filler,Productivity,11402,1000000,Free,0,Everyone,1.3.0,5,5.3,Productivity,,07/11/2017
4.3,ADP Mobile Solutions,Business,85185,5000000,Free,0,Everyone,3.4.2,5,29,Business,,17/07/2018
4.3,Adventure Time Run,Game,24628,1000000,Free,0,Everyone,1.25.396,4.4,88,Action,,26/07/2018
4.2,The Maner,Productivity,53015,5000000,Free,0,Everyone,2.2.2,2.3,2.2,Productivity,,12/11/2017
4.2,The Cube,Game,70226,5000000,Free,0,Everyone,1.2.9,4.1,38,Arcade,,25/07/2018
4.2,Used cars for sale - Trovit,Auto and vehicles,52530,5000000,Free,0,Everyone,4.47.3,4.0.3,7,Auto & Vehicles,,16/07/2018
4.2,Urbanspoon Restaurant Reviews,Travel and local,35560,5000000,Free,0,Everyone,4.0.21,4.0.3,13,Travel & Local,,05/07/2016
4.2,Teacher's Gradebook - Additio,Education,3241,100000,Free,0,Everyone,4.8.2,4.0.3,16,Education,,01/08/2018
4.2,QRZ Assistant,Communication,1044,100000,Free,0,Everyone,2,4.4,3.5,Communication,,30/05/2018
4.2,SnipSnap Coupon App,Shopping,9975,1000000,Free,0,Everyone,1.4,4.3,18,Shopping,,22/01/2018
4.2,Snoopy's Town Tale - City Building Simulator,Family,47031,1000000,Free,0,Everyone,3.2.4,4.4,58,Simulation,Action & Adventure,30/07/2018
4.2,Soccer Clubs Logo Quiz,Game,21661,1000000,Free,0,Everyone,1.3.81,4,16,Trivia,,24/05/2018
4.2,Theme Android P Design for LG V30,Personalization,35,500,Paid,1.49,Everyone,1.33,7,5.2,Personalization,,26/04/2018
4.2,Thomas & Friends: Delivery,Family,28737,1000000,Free,0,Everyone,1,2.3,17,Casual,Action & Adventure,05/02/2016
4.2,"Time Planner - Schedule, To-Do List, Time Tracker",Productivity,2537,500000,Free,0,Everyone,2.2 (Protostar),4,8.5,Productivity,,10/01/2018
4.2,TN Patta Chitta EC Info,Tools,1611,100000,Free,0,Everyone,5,4.4,2.7,Tools,,06/08/2018
4.2,Toca Mystery House,Family,96,5000,Paid,3.99,Everyone,1.0.1,4.4,79,Educational,Creativity,14/06/2018
4.2,Today Calendar 2017,Productivity,16349,1000000,Free,0,Everyone,4.0.7.3,4.1,9,Productivity,,25/04/2016
4.2,TouchPal Purple Butterfly Theme,Personalization,7435,1000000,Free,0,Everyone,1,4.0.3,6.9,Personalization,,28/06/2018
4.2,Toy Attack,Game,3878,500000,Free,0,Everyone,1.9,4.0.3,69,Action,,04/04/2018
4.2,Transformers Rescue Bots: Hero Adventures,Family,41273,5000000,Free,0,Everyone,1.5,4.1,16,Adventure,Action & Adventure,05/07/2018
4.2,Trimble DL,Productivity,133,10000,Free,0,Everyone,1.0.184,4.2,7.9,Productivity,,12/01/2018
4.2,Truck Transport Raw Material,Family,632,100000,Free,0,Everyone,1.4,4.1,50,Simulation,,20/07/2018
4.2,T-shirt design - Snaptee,Lifestyle,29756,1000000,Free,0,Everyone,1.1.6.1,4.1,45,Lifestyle,,19/07/2018
4.2,"Twice: Buy, Sell Clothing",Shopping,1558,100000,Free,0,Everyone,1.2.12,2.3,21,Shopping,,29/07/2015
4.2,U Camera : Phone 6s OS 9 style,Photography,2158,500000,Free,0,Everyone,1.0.3,4,3,Photography,,28/08/2017
4.2,U get - Wireless Speed Test,Tools,26,5000,Free,0,Everyone,1.3.5,4,2.2,Tools,,04/06/2018
4.2,Ù„Ø¹Ø¨Ø© ØªÙ‚Ø¯Ø± ØªØ±Ø¨Ø­ DZ,Family,238,10000,Free,0,Everyone,6.0.0.0,4.1,6.8,Education,,18/11/2016
4.2,Uber Eats: Local Food Delivery,Food and drink,333208,10000000,Free,0,Everyone,1.161.10002,5,34,Food & Drink,,01/08/2018
4.2,U-Craft Mobile,Family,11404,100000,Free,0,Everyone,1.0.14,4.0.3,30,Strategy,,11/09/2017
4.2,Ultra CE calculator,Sports,28,1000,Free,0,Everyone,1.52,4.0.3,7.3,Sports,,17/06/2018
4.2,Unstoppaball DX,Family,5,50,Paid,1.49,Everyone,1.7,2.0.1,40,Puzzle,,20/05/2014
4.2,Urban Car Simulator,Family,23292,1000000,Free,0,Everyone,1.4,2.3,20,Simulation,,19/09/2017
4.2,Wallpapers Toyota FJ Cruiser,Personalization,78,10000,Free,0,Everyone,1,2.3.3,10,Personalization,,20/06/2016
4.2,"VPN - Fast, Secure & Unlimited WiFi with VyprVPN",Tools,40676,1000000,Free,0,Everyone,2.27.1,4.1,25,Tools,,05/07/2018
4.2,W - Weather Forecast & Animated Radar Maps,Weather,29,5000,Free,0,Everyone,1.1,4.1,3.5,Weather,,23/04/2018
4.2,Voice changer with effects,Family,1260903,50000000,Free,0,Everyone,3.4.8,4.1,8.7,Entertainment,,02/08/2018
4.2,Volume Control Ex,Tools,5,100,Paid,1.49,Everyone,1.6.2,4,2.5,Tools,,30/07/2018
4.2,Volvo CE Insider,Business,45,1000,Free,0,Everyone,1.15.5,4.0.3,24,Business,,16/03/2018
4.2,Vikings Stickman Axe Fighting,Game,924,100000,Free,0,Everyone,1.5.2,3,43,Arcade,,21/10/2017
4.2,Virtual DJ Mixer,Tools,2013,100000,Free,0,Everyone,1,4.1,16,Tools,,18/05/2017
